dataset_name,year,title,variable_name,label,concept,predicateType,group,limit,attributes,decade
cps/basic/mar,1989,Mar 1989 Current Population Survey: Basic Monthly,A_SEX,Demographic-sex,,int,N/A,0,,1980s
cps/basic/mar,1989,Mar 1989 Current Population Survey: Basic Monthly,A_PFNOCD,Demographic-# of children < 18,,int,N/A,0,,1980s
cps/basic/mar,1989,Mar 1989 Current Population Survey: Basic Monthly,H_DAYCMP,Household-day interview complete,,int,N/A,0,,1980s
cps/basic/mar,1989,Mar 1989 Current Population Survey: Basic Monthly,HG_MSSZ,Geography-MSA size,,int,N/A,0,,1980s
cps/basic/mar,1989,Mar 1989 Current Population Survey: Basic Monthly,H_FAMINC,Household-family income,,int,N/A,0,,1980s
cps/basic/mar,1989,Mar 1989 Current Population Survey: Basic Monthly,AXHRSPAY,Earnings-hourly earnings (allocation flag),,int,N/A,0,,1980s
cps/basic/mar,1989,Mar 1989 Current Population Survey: Basic Monthly,A_PFSIZE,Demographic-size,,int,N/A,0,,1980s
cps/basic/mar,1989,Mar 1989 Current Population Survey: Basic Monthly,H_MONTH,Household-month of survey,,int,N/A,0,,1980s
cps/basic/mar,1989,Mar 1989 Current Population Survey: Basic Monthly,A_DTOCC,Indus.&Occ.-detailed occupation code,,int,N/A,0,,1980s
cps/basic/mar,1989,Mar 1989 Current Population Survey: Basic Monthly,HXTIMINT,Household-time of interview (allocation flag),,int,N/A,0,,1980s
cps/basic/mar,1989,Mar 1989 Current Population Survey: Basic Monthly,A_WHYNA,Labor Force-why not,,int,N/A,0,,1980s
cps/basic/mar,1989,Mar 1989 Current Population Survey: Basic Monthly,AXAVAIL,Labor Force-available job (allocation flag),,int,N/A,0,,1980s
cps/basic/mar,1989,Mar 1989 Current Population Survey: Basic Monthly,A_AG_NA,"Indus.&Occ.-agriculture, non-agriculture",,int,N/A,0,,1980s
cps/basic/mar,1989,Mar 1989 Current Population Survey: Basic Monthly,AXLKWK,Labor Force-looking for work (allocation flag),,int,N/A,0,,1980s
cps/basic/mar,1989,Mar 1989 Current Population Survey: Basic Monthly,AXENRLW,School Enrollment-enrolled/attend a school(allocation flag),,int,N/A,0,,1980s
cps/basic/mar,1989,Mar 1989 Current Population Survey: Basic Monthly,A_ERNEL,Earnings-eligibility,,int,N/A,0,,1980s
cps/basic/mar,1989,Mar 1989 Current Population Survey: Basic Monthly,H_CPSCHK,Household-interviewer check item,,int,N/A,0,,1980s
cps/basic/mar,1989,Mar 1989 Current Population Survey: Basic Monthly,A_PFPRCD,Demographic-children < 18 in primary family,,int,N/A,0,,1980s
cps/basic/mar,1989,Mar 1989 Current Population Survey: Basic Monthly,H_TELAVL,Household-telephone available,,int,N/A,0,,1980s
cps/basic/mar,1989,Mar 1989 Current Population Survey: Basic Monthly,A_WKSTAT,Labor Force-full/part-time status,,int,N/A,0,,1980s
cps/basic/mar,1989,Mar 1989 Current Population Survey: Basic Monthly,HXAREASN,Household-reason (allocation flag),,int,N/A,0,,1980s
cps/basic/mar,1989,Mar 1989 Current Population Survey: Basic Monthly,A_MTHD6,Labor Force-nothing,,int,N/A,0,,1980s
cps/basic/mar,1989,Mar 1989 Current Population Survey: Basic Monthly,A_MTHD5,"Labor Force-placed, answered ADS",,int,N/A,0,,1980s
cps/basic/mar,1989,Mar 1989 Current Population Survey: Basic Monthly,A_LFESF,"Labor Force-labor force, earner status (female)",,int,N/A,0,,1980s
cps/basic/mar,1989,Mar 1989 Current Population Survey: Basic Monthly,A_FAMREL,Demographic-family relationship,,int,N/A,0,,1980s
cps/basic/mar,1989,Mar 1989 Current Population Survey: Basic Monthly,A_PFNOEM,Labor Force-number of employed,,int,N/A,0,,1980s
cps/basic/mar,1989,Mar 1989 Current Population Survey: Basic Monthly,A_MTHD7,Labor Force-other,,int,N/A,0,,1980s
cps/basic/mar,1989,Mar 1989 Current Population Survey: Basic Monthly,A_MTHD2,Labor Force-private emp. agency,,int,N/A,0,,1980s
cps/basic/mar,1989,Mar 1989 Current Population Survey: Basic Monthly,HXTELINT,Household-telephone interview acceptable (allocation flag),,int,N/A,0,,1980s
cps/basic/mar,1989,Mar 1989 Current Population Survey: Basic Monthly,A_MTHD1,Labor Force-public employment agency,,int,N/A,0,,1980s
cps/basic/mar,1989,Mar 1989 Current Population Survey: Basic Monthly,A_LFESM,"Labor Force-labor force, earner status (male)",,int,N/A,0,,1980s
cps/basic/mar,1989,Mar 1989 Current Population Survey: Basic Monthly,A_MTHD4,Labor Force-friends/relatives,,int,N/A,0,,1980s
cps/basic/mar,1989,Mar 1989 Current Population Survey: Basic Monthly,HXRESPNM,Household-line no. hhld resp. (allocation flag),,int,N/A,0,,1980s
cps/basic/mar,1989,Mar 1989 Current Population Survey: Basic Monthly,A_MTHD3,Labor Force-employer,,int,N/A,0,,1980s
cps/basic/mar,1989,Mar 1989 Current Population Survey: Basic Monthly,A_CIVLF,Labor Force-civilian labor force,,int,N/A,0,,1980s
cps/basic/mar,1989,Mar 1989 Current Population Survey: Basic Monthly,A_ABSREA,"Labor Force-reasons for absence, pay status",,int,N/A,0,,1980s
cps/basic/mar,1989,Mar 1989 Current Population Survey: Basic Monthly,A_LOSTIM,"Labor Force-lost time, time off from work",,int,N/A,0,,1980s
cps/basic/mar,1989,Mar 1989 Current Population Survey: Basic Monthly,A_WANTJB,Labor Force-want regular job,,int,N/A,0,,1980s
cps/basic/mar,1989,Mar 1989 Current Population Survey: Basic Monthly,A_RECTYP,Demographic-record type,,int,N/A,0,,1980s
cps/basic/mar,1989,Mar 1989 Current Population Survey: Basic Monthly,A_EARNRT,Earnings-interviewer check item,,int,N/A,0,,1980s
cps/basic/mar,1989,Mar 1989 Current Population Survey: Basic Monthly,HG_MSAC,Geography-FIPS code,,int,N/A,0,,1980s
cps/basic/mar,1989,Mar 1989 Current Population Survey: Basic Monthly,HXTYPEBC,Household-type b/c (allocation flag),,int,N/A,0,,1980s
cps/basic/mar,1989,Mar 1989 Current Population Survey: Basic Monthly,HG_MSAR,Geography-rank,,int,N/A,0,,1980s
cps/basic/mar,1989,Mar 1989 Current Population Survey: Basic Monthly,A_PFNOUN,Labor Force-number of unemployed,,int,N/A,0,,1980s
cps/basic/mar,1989,Mar 1989 Current Population Survey: Basic Monthly,A_RRP,Demographic-relationship to reference person,,int,N/A,0,,1980s
cps/basic/mar,1989,Mar 1989 Current Population Survey: Basic Monthly,A_WHYLK,Labor Force-reasons why looking for work,,int,N/A,0,,1980s
cps/basic/mar,1989,Mar 1989 Current Population Survey: Basic Monthly,A_FTPT,School Enrollment-f/t or p/t student,,int,N/A,0,,1980s
cps/basic/mar,1989,Mar 1989 Current Population Survey: Basic Monthly,AXORIGIN,Demographic-origin (allocation flag),,int,N/A,0,,1980s
cps/basic/mar,1989,Mar 1989 Current Population Survey: Basic Monthly,A_PFWS,Labor Force-wage and salary,,int,N/A,0,,1980s
cps/basic/mar,1989,Mar 1989 Current Population Survey: Basic Monthly,AXWHYLK,Labor Force-reasons why looking for work (allocation flag),,int,N/A,0,,1980s
cps/basic/mar,1989,Mar 1989 Current Population Survey: Basic Monthly,A_LFSR,Labor Force-labor force status recode,,int,N/A,0,,1980s
cps/basic/mar,1989,Mar 1989 Current Population Survey: Basic Monthly,HG_MSAS,Geography-MSA status,,int,N/A,0,,1980s
cps/basic/mar,1989,Mar 1989 Current Population Survey: Basic Monthly,AXNLFLJ,Labor Force-work for pay (allocation flag),,int,N/A,0,,1980s
cps/basic/mar,1989,Mar 1989 Current Population Survey: Basic Monthly,A_FTREAS,Labor Force-hours usually worked/week,,int,N/A,0,,1980s
cps/basic/mar,1989,Mar 1989 Current Population Survey: Basic Monthly,AXOCC,Indus.&Occ.-occupation (allocation flag),,int,N/A,0,,1980s
cps/basic/mar,1989,Mar 1989 Current Population Survey: Basic Monthly,A_EXPRRP,Demographic-expanded relationship code,,int,N/A,0,,1980s
cps/basic/mar,1989,Mar 1989 Current Population Survey: Basic Monthly,A_INTEND,Labor Force-intend to look for work,,int,N/A,0,,1980s
cps/basic/mar,1989,Mar 1989 Current Population Survey: Basic Monthly,H_SEASON,Household-seasonal status,,int,N/A,0,,1980s
cps/basic/mar,1989,Mar 1989 Current Population Survey: Basic Monthly,H_STATUS,Household-status change,,int,N/A,0,,1980s
cps/basic/mar,1989,Mar 1989 Current Population Survey: Basic Monthly,H_TYPE,Household-household type,,int,N/A,0,,1980s
cps/basic/mar,1989,Mar 1989 Current Population Survey: Basic Monthly,AXWHENLJ,Labor Force-last work f/t job 2+ weeks (allocation flag),,int,N/A,0,,1980s
cps/basic/mar,1989,Mar 1989 Current Population Survey: Basic Monthly,AXSPOUSE,Demographic-spouse's line number (allocation flag),,int,N/A,0,,1980s
cps/basic/mar,1989,Mar 1989 Current Population Survey: Basic Monthly,AXAGE,Demographic-age (allocation flag),,int,N/A,0,,1980s
cps/basic/mar,1989,Mar 1989 Current Population Survey: Basic Monthly,AXHRLYWK,Earnings-hourly wage (allocation flag),,int,N/A,0,,1980s
cps/basic/mar,1989,Mar 1989 Current Population Survey: Basic Monthly,HXTENURE,Household-tenure (allocation flag),,int,N/A,0,,1980s
cps/basic/mar,1989,Mar 1989 Current Population Survey: Basic Monthly,A_MARITL,Demographic-marital status,,int,N/A,0,,1980s
cps/basic/mar,1989,Mar 1989 Current Population Survey: Basic Monthly,A_PFNOER,Earnings-number of earners,,int,N/A,0,,1980s
cps/basic/mar,1989,Mar 1989 Current Population Survey: Basic Monthly,A_REORGN,Demographic-origin,,int,N/A,0,,1980s
cps/basic/mar,1989,Mar 1989 Current Population Survey: Basic Monthly,A_IND,Indus.&Occ.-(main job)industry code,,int,N/A,0,,1980s
cps/basic/mar,1989,Mar 1989 Current Population Survey: Basic Monthly,HG_PMSA,Geography-PMSA rank,,int,N/A,0,,1980s
cps/basic/mar,1989,Mar 1989 Current Population Survey: Basic Monthly,A_WHYLFT,Labor Force-reason for leaving,,int,N/A,0,,1980s
cps/basic/mar,1989,Mar 1989 Current Population Survey: Basic Monthly,A_ERNLWT,Weight-earnings/not in labor force weight,,int,N/A,0,,1980s
cps/basic/mar,1989,Mar 1989 Current Population Survey: Basic Monthly,HXDAYCMP,Household-day interview complete (allocation flag),,int,N/A,0,,1980s
cps/basic/mar,1989,Mar 1989 Current Population Survey: Basic Monthly,A_LINENO,Demographic-line number,,int,N/A,0,,1980s
cps/basic/mar,1989,Mar 1989 Current Population Survey: Basic Monthly,A_JOBABS,Labor Force-absence from job,,int,N/A,0,,1980s
cps/basic/mar,1989,Mar 1989 Current Population Survey: Basic Monthly,AXMARITL,Demographic-marital status (allocation flag),,int,N/A,0,,1980s
cps/basic/mar,1989,Mar 1989 Current Population Survey: Basic Monthly,HXCPSCHK,Household-interviewer check item (allocation flag),,int,N/A,0,,1980s
cps/basic/mar,1989,Mar 1989 Current Population Survey: Basic Monthly,AXLKFTPT,Labor Force-full-time/part-time (allocation flag),,int,N/A,0,,1980s
cps/basic/mar,1989,Mar 1989 Current Population Survey: Basic Monthly,AXSEX,Demographic-sex (allocation flag),,int,N/A,0,,1980s
cps/basic/mar,1989,Mar 1989 Current Population Survey: Basic Monthly,H_NUMFAM,Household-number of families,,int,N/A,0,,1980s
cps/basic/mar,1989,Mar 1989 Current Population Survey: Basic Monthly,A_ENRCHK,School Enrollment-interviewer check item,,int,N/A,0,,1980s
cps/basic/mar,1989,Mar 1989 Current Population Survey: Basic Monthly,A_AVAIL,Labor Force-available job,,int,N/A,0,,1980s
cps/basic/mar,1989,Mar 1989 Current Population Survey: Basic Monthly,A_NAGPWS,Labor Force-non-agricultural private wage & salary workers,,int,N/A,0,,1980s
cps/basic/mar,1989,Mar 1989 Current Population Survey: Basic Monthly,H_PRSCNT,Household-number of contacts,,int,N/A,0,,1980s
cps/basic/mar,1989,Mar 1989 Current Population Survey: Basic Monthly,H_NUMPER,Household-number of persons,,int,N/A,0,,1980s
cps/basic/mar,1989,Mar 1989 Current Population Survey: Basic Monthly,A_EMPHRS,"Labor Force-reasons, hours",,int,N/A,0,,1980s
cps/basic/mar,1989,Mar 1989 Current Population Survey: Basic Monthly,HXARACE,Household-race (allocation flag),,int,N/A,0,,1980s
cps/basic/mar,1989,Mar 1989 Current Population Survey: Basic Monthly,AXUNCOV,Earnings-union/employee assoc. contract (allocation flag),,int,N/A,0,,1980s
cps/basic/mar,1989,Mar 1989 Current Population Survey: Basic Monthly,A_NLFROT,Labor Force-interviewer check item,,int,N/A,0,,1980s
cps/basic/mar,1989,Mar 1989 Current Population Survey: Basic Monthly,H_AREASN,Household-reason,,int,N/A,0,,1980s
cps/basic/mar,1989,Mar 1989 Current Population Survey: Basic Monthly,A_DTCLWK,Indus.&Occ.-detailed class of worker,,int,N/A,0,,1980s
cps/basic/mar,1989,Mar 1989 Current Population Survey: Basic Monthly,H_INDVCC,Geography-individual central city identifier,,int,N/A,0,,1980s
cps/basic/mar,1989,Mar 1989 Current Population Survey: Basic Monthly,A_FAMTYP,Demographic-family type,,int,N/A,0,,1980s
cps/basic/mar,1989,Mar 1989 Current Population Survey: Basic Monthly,H_OCCINT,Household-unit occupancy,,int,N/A,0,,1980s
cps/basic/mar,1989,Mar 1989 Current Population Survey: Basic Monthly,HXFAMINC,Household-family income (allocation flag),,int,N/A,0,,1980s
cps/basic/mar,1989,Mar 1989 Current Population Survey: Basic Monthly,H_HHWGT,Household-household weight,,int,N/A,0,,1980s
cps/basic/mar,1989,Mar 1989 Current Population Survey: Basic Monthly,A_WERNTF,Earnings-weekly earnings top code flag,,int,N/A,0,,1980s
cps/basic/mar,1989,Mar 1989 Current Population Survey: Basic Monthly,A_WKSLK,"Labor Force-# weeks looking for work, laid off",,int,N/A,0,,1980s
cps/basic/mar,1989,Mar 1989 Current Population Survey: Basic Monthly,AXWANTJB,Labor Force-want regular job (allocation flag),,int,N/A,0,,1980s
cps/basic/mar,1989,Mar 1989 Current Population Survey: Basic Monthly,A_FNLWGT,Weight-adults final weight,,int,N/A,0,,1980s
cps/basic/mar,1989,Mar 1989 Current Population Survey: Basic Monthly,A_WERNTP,Earnings-weekly earnings top code,,int,N/A,0,,1980s
cps/basic/mar,1989,Mar 1989 Current Population Survey: Basic Monthly,A_USLHRS,Earnings-hrs/week worked,,int,N/A,0,,1980s
cps/basic/mar,1989,Mar 1989 Current Population Survey: Basic Monthly,AXOVRTIM,Labor Force-overtime worked (allocation flag),,int,N/A,0,,1980s
cps/basic/mar,1989,Mar 1989 Current Population Survey: Basic Monthly,AXWHYABS,Labor Force-reason for absence (allocation flag),,int,N/A,0,,1980s
cps/basic/mar,1989,Mar 1989 Current Population Survey: Basic Monthly,A_VET,Demographic-veteran status,,int,N/A,0,,1980s
cps/basic/mar,1989,Mar 1989 Current Population Survey: Basic Monthly,A_NLFLJ,Labor Force-work for pay,,int,N/A,0,,1980s
cps/basic/mar,1989,Mar 1989 Current Population Survey: Basic Monthly,A_FMEWGT,Weight-family earnings weight,,int,N/A,0,,1980s
cps/basic/mar,1989,Mar 1989 Current Population Survey: Basic Monthly,H_TELHHD,Household-telephone in household,,int,N/A,0,,1980s
cps/basic/mar,1989,Mar 1989 Current Population Survey: Basic Monthly,A_PTREA,Labor Force-reasons,,int,N/A,0,,1980s
cps/basic/mar,1989,Mar 1989 Current Population Survey: Basic Monthly,H_ARACE,Household-Race for Type A noninterviews,,int,N/A,0,,1980s
cps/basic/mar,1989,Mar 1989 Current Population Survey: Basic Monthly,H_TELCNT,Household-number of contacts,,int,N/A,0,,1980s
cps/basic/mar,1989,Mar 1989 Current Population Survey: Basic Monthly,A_IOELIG,Indus.&Occ.-I&O eligibility,,int,N/A,0,,1980s
cps/basic/mar,1989,Mar 1989 Current Population Survey: Basic Monthly,AXHRS,Labor Force-total hours worked (allocation flag),,int,N/A,0,,1980s
cps/basic/mar,1989,Mar 1989 Current Population Survey: Basic Monthly,A_PAYABS,Labor Force-paid absences,,int,N/A,0,,1980s
cps/basic/mar,1989,Mar 1989 Current Population Survey: Basic Monthly,H_HHNUM,Household-household number,,int,N/A,0,,1980s
cps/basic/mar,1989,Mar 1989 Current Population Survey: Basic Monthly,A_WHYABS,Labor Force-reason for absence,,int,N/A,0,,1980s
cps/basic/mar,1989,Mar 1989 Current Population Survey: Basic Monthly,A_RCOW,Labor Force-class of worker recode,,int,N/A,0,,1980s
cps/basic/mar,1989,Mar 1989 Current Population Survey: Basic Monthly,A_WHYNL8,Labor Force-school/training,,int,N/A,0,,1980s
cps/basic/mar,1989,Mar 1989 Current Population Survey: Basic Monthly,A_WHYNL9,Labor Force-ill health,,int,N/A,0,,1980s
cps/basic/mar,1989,Mar 1989 Current Population Survey: Basic Monthly,A_WHYNLB,Labor Force-don't know,,int,N/A,0,,1980s
cps/basic/mar,1989,Mar 1989 Current Population Survey: Basic Monthly,AXGRSWK,Earnings-weekly earnings (allocation flag),,int,N/A,0,,1980s
cps/basic/mar,1989,Mar 1989 Current Population Survey: Basic Monthly,A_WHYNLA,Labor Force-other,,int,N/A,0,,1980s
cps/basic/mar,1989,Mar 1989 Current Population Survey: Basic Monthly,A_MJIND,Ind.&Occ.-major industry code,,int,N/A,0,,1980s
cps/basic/mar,1989,Mar 1989 Current Population Survey: Basic Monthly,A_WHYNL2,Labor Force-couldn't find work,,int,N/A,0,,1980s
cps/basic/mar,1989,Mar 1989 Current Population Survey: Basic Monthly,A_WHYNL3,Labor Force-lacks schooling,,int,N/A,0,,1980s
cps/basic/mar,1989,Mar 1989 Current Population Survey: Basic Monthly,A_WHYNL1,Labor Force-no work available,,int,N/A,0,,1980s
cps/basic/mar,1989,Mar 1989 Current Population Survey: Basic Monthly,A_WHYNL6,Labor Force-child care,,int,N/A,0,,1980s
cps/basic/mar,1989,Mar 1989 Current Population Survey: Basic Monthly,A_WHYNL7,Labor Force-family responsibilities,,int,N/A,0,,1980s
cps/basic/mar,1989,Mar 1989 Current Population Survey: Basic Monthly,A_WHYNL4,Labor Force-age,,int,N/A,0,,1980s
cps/basic/mar,1989,Mar 1989 Current Population Survey: Basic Monthly,A_WHYNL5,Labor Force-personal handicap,,int,N/A,0,,1980s
cps/basic/mar,1989,Mar 1989 Current Population Survey: Basic Monthly,A_MAJACT,Labor Force-activities last week,,int,N/A,0,,1980s
cps/basic/mar,1989,Mar 1989 Current Population Survey: Basic Monthly,A_HERNTF,Earnings-hourly earnings top code flag,,int,N/A,0,,1980s
cps/basic/mar,1989,Mar 1989 Current Population Survey: Basic Monthly,H_MSTIND,Household-master segment tape index,,int,N/A,0,,1980s
cps/basic/mar,1989,Mar 1989 Current Population Survey: Basic Monthly,HXPRSCNT,Household-number of contacts (allocation flag),,int,N/A,0,,1980s
cps/basic/mar,1989,Mar 1989 Current Population Survey: Basic Monthly,AXWHYLFT,Labor Force-reason for leaving (allocation flag),,int,N/A,0,,1980s
cps/basic/mar,1989,Mar 1989 Current Population Survey: Basic Monthly,AXANYWK,Labor Force-work (allocation flag),,int,N/A,0,,1980s
cps/basic/mar,1989,Mar 1989 Current Population Survey: Basic Monthly,AXUSLFT,Labor Force-hours usually worked/week (allocation flag),,int,N/A,0,,1980s
cps/basic/mar,1989,Mar 1989 Current Population Survey: Basic Monthly,AXENRCHK,School Enrollment-interviewer check (allocation flag),,int,N/A,0,,1980s
cps/basic/mar,1989,Mar 1989 Current Population Survey: Basic Monthly,AXIND,Indus.&Occ.-industry (allocation flag),,int,N/A,0,,1980s
cps/basic/mar,1989,Mar 1989 Current Population Survey: Basic Monthly,H_YEAR,"Household-year of survey, last digit",,int,N/A,0,,1980s
cps/basic/mar,1989,Mar 1989 Current Population Survey: Basic Monthly,A_SPOUSE,Demographic-line number,,int,N/A,0,,1980s
cps/basic/mar,1989,Mar 1989 Current Population Survey: Basic Monthly,A_LKWK,Labor Force-looking for work,,int,N/A,0,,1980s
cps/basic/mar,1989,Mar 1989 Current Population Survey: Basic Monthly,A_DSCWK,Labor Force-discouraged worker flag,,int,N/A,0,,1980s
cps/basic/mar,1989,Mar 1989 Current Population Survey: Basic Monthly,A_UNMEM,Earnings-labor union membership or similar association,,int,N/A,0,,1980s
cps/basic/mar,1989,Mar 1989 Current Population Survey: Basic Monthly,A_HERNTP,Earnings-hourly earnings top code,,int,N/A,0,,1980s
cps/basic/mar,1989,Mar 1989 Current Population Survey: Basic Monthly,A_PTHRS,Labor Force-part-time hours,,int,N/A,0,,1980s
